id,title,subtitle,poster,pubdate,url,rating,genres,star,star_time
3500921,神奇四侠,2005 / 美国 德国 / 动作 科幻 冒险 / 蒂姆·斯托瑞 / 艾恩·格拉法德 杰西卡·阿尔芭,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2180195792.jpg,2005-09-29(中国大陆),https://movie.douban.com/subject/1309103/,6.7,"动作,科幻,冒险",3.5,2006-06-07 08:49:52
3500918,X战警,2000 / 美国 加拿大 / 动作 科幻 / 布莱恩·辛格 / 休·杰克曼 帕特里克·斯图尔特,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2446530060.jpg,2000-07-14(美国),https://movie.douban.com/subject/1295250/,7.8,"动作,科幻",4,2006-06-07 08:49:38
3500914,回到未来,1985 / 美国 / 喜剧 科幻 冒险 / 罗伯特·泽米吉斯 / 迈克尔·J·福克斯 克里斯托弗·洛伊德,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p475872903.jpg,1985-07-03(美国),https://movie.douban.com/subject/1300555/,8.7,"喜剧,科幻,冒险",4.5,2006-06-07 08:49:30
3500877,海底总动员,2003 / 美国 澳大利亚 / 喜剧 动画 冒险 / 安德鲁·斯坦顿 李·昂克里奇 / 艾伯特·布鲁克斯 艾伦·德杰尼勒斯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1755893801.jpg,2003-07-30(中国大陆),https://movie.douban.com/subject/1291586/,8.5,"喜剧,动画,冒险",4.5,2006-06-07 08:45:09
3500875,怪物史瑞克2,2004 / 美国 / 动画 冒险 喜剧 / Andrew Adamson / 麦克·梅尔斯 艾迪·墨菲,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1910896984.jpg,2004-08-13(中国大陆),https://movie.douban.com/subject/1291582/,7.6,"动画,冒险,喜剧",4,2006-06-07 08:44:57
3500874,怪物史瑞克,2001 / 美国 / 动画 冒险 喜剧 / 安德鲁·亚当森 维基·詹森 / 麦克·梅尔斯 艾迪·墨菲,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1910896706.jpg,2001-05-18(美国),https://movie.douban.com/subject/1291581/,7.9,"动画,冒险,喜剧",4,2006-06-07 08:44:45
3500871,大力水手 第一季,1960 / 美国 / 喜剧 动画 / E.C. Segar,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2518122800.jpg,1960-10-26(美国),https://movie.douban.com/subject/1781636/,8.5,"喜剧,动画",4.5,2006-06-07 08:44:10
3500861,鼹鼠的故事,1957 / 捷克斯洛伐克 / 动画 / 兹德内克·米莱尔 / Antonín Jedlicka 弗兰季塞克·菲利波夫斯基,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1383065323.jpg,1957(捷克斯洛伐克),https://movie.douban.com/subject/2994961/,9.3,动画,4.5,2006-06-07 08:43:42
3500859,Q版猫和老鼠,1990 / 美国 / 动画 喜剧 家庭,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2554076397.jpg,1990-09-08,https://movie.douban.com/subject/2138382/,9.3,"动画,喜剧,家庭",4.5,2006-06-07 08:43:29
3500856,花仙子,1979 / 日本 / 动画 家庭 奇幻 / 设乐博 / 冈本茉莉 水岛裕,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2554019745.jpg,1979-02-09(日本),https://movie.douban.com/subject/1498604/,8,"动画,家庭,奇幻",4,2006-06-07 08:43:23
3500849,巴巴爸爸 第一季,1973 / 荷兰 日本 美国 法国 / 动画 / Talus Taylor Annette Tison / Allen Swift Julia Holewinski,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2554014344.jpg,1974-11-05(西德),https://movie.douban.com/subject/1449381/,9,动画,4.5,2006-06-07 08:42:05
3500846,抬驴,1981 / 中国大陆 / 喜剧 动画 短片 / 王柏荣,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2649083520.jpg,1981(中国大陆),https://movie.douban.com/subject/1431950/,8,"喜剧,动画,短片",4,2006-06-07 08:41:31
3500839,狐狸打猎人,1978 / 中国大陆 / 动画 奇幻 短片 / 胡雄华 / 邱岳峰,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2568409835.jpg,1978(中国大陆),https://movie.douban.com/subject/1431721/,8,"动画,奇幻,短片",4,2006-06-07 08:41:13
3500834,阿凡提的故事之偷东西的驴,1985 / 中国大陆 / 动画 短片 / 曲建方 / 毕克 邱岳峰,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2649083255.jpg,,https://movie.douban.com/subject/1498599/,8.7,"动画,短片",4.5,2006-06-07 08:40:48
3500830,阿凡提的故事之巧断案,1986 / 中国大陆 / 动画 短片 / 蔡渊澜 / 毕克 邱岳峰,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2568483305.jpg,1986(中国大陆),https://movie.douban.com/subject/1498597/,8.8,"动画,短片",4.5,2006-06-07 08:40:11
3500828,阿凡提的故事之驴说话,1986 / 中国大陆 / 动画 短片 / 曲建方 / 毕克 邱岳峰,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2649096751.jpg,1986(中国大陆),https://movie.douban.com/subject/1498595/,8.7,"动画,短片",4.5,2006-06-07 08:39:56
3500826,阿凡提的故事之奇婚记,1988 / 中国大陆 / 动画 短片 / 蔡渊澜 / 毕克 邱岳峰,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2649097011.jpg,1988(中国大陆),https://movie.douban.com/subject/1498606/,8.7,"动画,短片",4.5,2006-06-07 08:39:51
3500827,阿凡提的故事之吝啬鬼,1985 / 中国大陆 / 动画 短片 / 蔡渊澜 曲建方 / 毕克 邱岳峰,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2537217175.jpg,1985(中国大陆),https://movie.douban.com/subject/1498594/,8.8,"动画,短片",4.5,2006-06-07 08:39:48
3500819,阿凡提的故事之卖树荫,1981 / 中国大陆 / 动画 短片 / 曲建方 / 程之 邱岳峰,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2650195850.jpg,1981(中国大陆),https://movie.douban.com/subject/1428580/,8.8,"动画,短片",4.5,2006-06-07 08:38:41
3500815,天书奇谭,1983 / 中国大陆 / 动画 奇幻 / 王树忱 钱运达 / 丁建华 毕克,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2700138245.jpg,1983(中国大陆),https://movie.douban.com/subject/1428581/,9.2,"动画,奇幻",4.5,2006-06-07 08:37:58
3500812,鹬蚌相争,1983 / 中国大陆 / 动画 短片 / 胡进庆 / 陆汝浩,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2608336611.jpg,1984-02(西德),https://movie.douban.com/subject/1300505/,8.1,"动画,短片",4,2006-06-07 08:37:43
3500806,三个和尚,1980 / 中国大陆 / 动画 短片 / 徐景达,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1463972087.jpg,1980(中国大陆),https://movie.douban.com/subject/1431699/,8.8,"动画,短片",4.5,2006-06-07 08:37:01
3500804,人参娃娃,1961 / 中国大陆 / 动画 短片 儿童 / 万古蟾,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2519665837.jpg,1961(中国大陆),https://movie.douban.com/subject/1431951/,8.2,"动画,短片,儿童",4,2006-06-07 08:36:52
3500803,咕咚来了,1981 / 中国大陆 / 动画 短片 儿童 / 胡雄华 沈祖慰,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2627555240.jpg,1981(中国大陆),https://movie.douban.com/subject/1431960/,7.9,"动画,短片,儿童",4,2006-06-07 08:36:38
3500799,小熊猫学木匠,1982 / 中国大陆 / 喜剧 动画 短片 / 周克勤,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2359818065.jpg,1982(中国大陆),https://movie.douban.com/subject/1431957/,7.9,"喜剧,动画,短片",4,2006-06-07 08:36:24
3500797,熊猫百货商店,1979 / 中国大陆 / 动画 短片 / 沈祖慰 周克勤,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2649062352.jpg,1979(中国大陆),https://movie.douban.com/subject/1431956/,8.2,"动画,短片",4,2006-06-07 08:36:15
3500796,过猴山,1958 / 中国大陆 / 剧情 动画 短片 / 王树忱,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2004722298.jpg,1958,https://movie.douban.com/subject/1431944/,8.1,"剧情,动画,短片",4,2006-06-07 08:36:06
3500795,老狼请客,1980 / 中国大陆 / 动画 短片 / 阎善春,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2649056383.jpg,1980(中国大陆),https://movie.douban.com/subject/1431945/,8.2,"动画,短片",4,2006-06-07 08:35:50
3500794,假如我是武松,1982 / 中国大陆 / 动画 短片 / 詹同 / 郭冰 朱韶浚,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2566402864.jpg,1982,https://movie.douban.com/subject/1431948/,8.2,"动画,短片",4,2006-06-07 08:35:38
